,主_数值攻击力,主_百分比攻击力,主_元素伤害,主_暴击率,主_暴击伤害,副_数值攻击力,副_百分比攻击力,副_暴击率,副_暴击伤害,主_百分比攻击力_次数,主_元素伤害_次数,主_暴击率_次数,主_暴击伤害_次数,副_数值攻击力_次数,副_百分比攻击力_次数,副_暴击率_次数,副_暴击伤害_次数,总_数值攻击力,总_百分比攻击力,总_元素伤害,总_暴击率,总_暴击伤害,期望伤害
10461,311,0.932,0.466,0.0,0.0,204.0,0.15000000000000002,0.42900000000000005,0.924,2.0,1.0,0.0,0.0,12.0,3.0,13.0,14.0,515.0,1.082,0.466,0.9020000000000001,1.424,7616.5989566547205
13488,311,0.466,0.466,0.311,0.0,187.0,0.35000000000000003,0.264,1.056,1.0,1.0,1.0,0.0,11.0,7.0,8.0,16.0,498.0,0.8160000000000001,0.466,1.048,1.556,7616.047561920001
16906,311,0.466,0.466,0.0,0.622,204.0,0.55,0.495,0.264,1.0,1.0,0.0,1.0,12.0,11.0,15.0,4.0,515.0,1.016,0.466,0.968,1.3860000000000001,7615.859622127361
16481,311,0.466,0.466,0.0,0.622,170.0,0.45,0.165,1.1880000000000002,1.0,1.0,0.0,1.0,10.0,9.0,5.0,18.0,481.0,0.916,0.466,0.638,2.31,7615.851639229601
10159,311,0.932,0.466,0.0,0.0,170.0,0.4,0.165,1.254,2.0,1.0,0.0,0.0,10.0,8.0,5.0,19.0,481.0,1.332,0.466,0.638,1.754,7615.78312495728
17152,311,0.466,0.466,0.0,0.622,238.0,0.30000000000000004,0.363,0.726,1.0,1.0,0.0,1.0,14.0,6.0,11.0,11.0,549.0,0.766,0.466,0.8360000000000001,1.8479999999999999,7615.70167176896
13855,311,0.466,0.466,0.311,0.0,221.0,0.4,0.198,0.99,1.0,1.0,1.0,0.0,13.0,8.0,6.0,15.0,532.0,0.8660000000000001,0.466,0.982,1.49,7614.8146098875995
9790,311,0.932,0.466,0.0,0.0,136.0,0.6000000000000001,0.396,0.66,2.0,1.0,0.0,0.0,8.0,12.0,12.0,10.0,447.0,1.532,0.466,0.869,1.1600000000000001,7614.221895825601
12291,311,0.466,0.466,0.311,0.0,102.0,0.45,0.363,1.056,1.0,1.0,1.0,0.0,6.0,9.0,11.0,16.0,413.0,0.916,0.466,1.147,1.556,7614.17401392
10010,311,0.932,0.466,0.0,0.0,153.0,0.6000000000000001,0.29700000000000004,0.792,2.0,1.0,0.0,0.0,9.0,12.0,9.0,12.0,464.0,1.532,0.466,0.77,1.292,7613.8846454576
9696,311,0.932,0.466,0.0,0.0,136.0,0.30000000000000004,0.561,0.726,2.0,1.0,0.0,0.0,8.0,6.0,17.0,11.0,447.0,1.2320000000000002,0.466,1.034,1.226,7613.44676064
8760,311,0.932,0.466,0.0,0.0,68.0,0.65,0.561,0.528,2.0,1.0,0.0,0.0,4.0,13.0,17.0,8.0,379.0,1.582,0.466,1.034,1.028,7613.35158792
16966,311,0.466,0.466,0.0,0.622,221.0,0.2,0.29700000000000004,1.056,1.0,1.0,0.0,1.0,13.0,4.0,9.0,16.0,532.0,0.666,0.466,0.77,2.178,7612.7630713092
13329,311,0.466,0.466,0.311,0.0,170.0,0.5,0.264,0.924,1.0,1.0,1.0,0.0,10.0,10.0,8.0,14.0,481.0,0.966,0.466,1.048,1.424,7612.736395679999
16772,311,0.466,0.466,0.0,0.622,187.0,0.8500000000000001,0.231,0.462,1.0,1.0,0.0,1.0,11.0,17.0,7.0,7.0,498.0,1.316,0.466,0.7040000000000001,1.584,7612.499933867519
12948,311,0.466,0.466,0.311,0.0,136.0,0.8500000000000001,0.231,0.66,1.0,1.0,1.0,0.0,8.0,17.0,7.0,10.0,447.0,1.316,0.466,1.0150000000000001,1.1600000000000001,7612.473571199999
12149,311,0.466,0.466,0.311,0.0,85.0,1.0,0.264,0.5940000000000001,1.0,1.0,1.0,0.0,5.0,20.0,8.0,9.0,396.0,1.466,0.466,1.048,1.094,7612.407865080001
9886,311,0.932,0.466,0.0,0.0,153.0,0.2,0.561,0.792,2.0,1.0,0.0,0.0,9.0,4.0,17.0,12.0,464.0,1.1320000000000001,0.466,1.034,1.292,7612.377518879999
13867,311,0.466,0.466,0.311,0.0,221.0,0.45,0.165,0.99,1.0,1.0,1.0,0.0,13.0,9.0,5.0,15.0,532.0,0.916,0.466,0.9490000000000001,1.49,7612.327836433201
16895,311,0.466,0.466,0.0,0.622,204.0,0.5,0.528,0.264,1.0,1.0,0.0,1.0,12.0,10.0,16.0,4.0,515.0,0.966,0.466,1.0010000000000001,1.3860000000000001,7612.32260252
9812,311,0.932,0.466,0.0,0.0,136.0,0.7000000000000001,0.29700000000000004,0.726,2.0,1.0,0.0,0.0,8.0,14.0,9.0,11.0,447.0,1.6320000000000001,0.466,0.77,1.226,7612.2858950528
16919,311,0.466,0.466,0.0,0.622,204.0,0.65,0.231,0.66,1.0,1.0,0.0,1.0,12.0,13.0,7.0,10.0,515.0,1.116,0.466,0.7040000000000001,1.782,7611.79902730496
16932,311,0.466,0.466,0.0,0.622,204.0,0.7000000000000001,0.363,0.33,1.0,1.0,0.0,1.0,12.0,14.0,11.0,5.0,515.0,1.1660000000000001,0.466,0.8360000000000001,1.452,7611.659040255043
16844,311,0.466,0.466,0.0,0.622,204.0,0.35000000000000003,0.231,1.056,1.0,1.0,0.0,1.0,12.0,7.0,7.0,16.0,515.0,0.8160000000000001,0.466,0.7040000000000001,2.178,7611.57991261184
17141,311,0.466,0.466,0.0,0.622,238.0,0.25,0.495,0.528,1.0,1.0,0.0,1.0,14.0,5.0,15.0,8.0,549.0,0.716,0.466,0.968,1.65,7611.259054703999
9359,311,0.932,0.466,0.0,0.0,102.0,0.8500000000000001,0.33,0.5940000000000001,2.0,1.0,0.0,0.0,6.0,17.0,10.0,9.0,413.0,1.782,0.466,0.803,1.094,7611.07583809948
12044,311,0.466,0.466,0.311,0.0,85.0,0.6000000000000001,0.363,0.924,1.0,1.0,1.0,0.0,5.0,12.0,11.0,14.0,396.0,1.066,0.466,1.147,1.424,7610.959603679998
9605,311,0.932,0.466,0.0,0.0,119.0,0.8500000000000001,0.198,0.792,2.0,1.0,0.0,0.0,7.0,17.0,6.0,12.0,430.0,1.782,0.466,0.671,1.292,7610.80619598648
8623,311,0.932,0.466,0.0,0.0,68.0,0.30000000000000004,0.66,0.792,2.0,1.0,0.0,0.0,4.0,6.0,20.0,12.0,379.0,1.2320000000000002,0.466,1.133,1.292,7610.697482879999
15806,311,0.466,0.466,0.0,0.622,119.0,0.6000000000000001,0.627,0.264,1.0,1.0,0.0,1.0,7.0,12.0,19.0,4.0,430.0,1.066,0.466,1.1,1.3860000000000001,7610.573664519999
13545,311,0.466,0.466,0.311,0.0,187.0,0.55,0.231,0.8580000000000001,1.0,1.0,1.0,0.0,11.0,11.0,7.0,13.0,498.0,1.016,0.466,1.0150000000000001,1.358,7610.27597856
16698,311,0.466,0.466,0.0,0.622,187.0,0.45,0.561,0.33,1.0,1.0,0.0,1.0,11.0,9.0,17.0,5.0,498.0,0.916,0.466,1.034,1.452,7609.90783664
16764,311,0.466,0.466,0.0,0.622,187.0,0.8,0.198,0.5940000000000001,1.0,1.0,0.0,1.0,11.0,16.0,6.0,9.0,498.0,1.266,0.466,0.671,1.7160000000000002,7609.889068497521
13245,311,0.466,0.466,0.311,0.0,170.0,0.25,0.29700000000000004,1.1880000000000002,1.0,1.0,1.0,0.0,10.0,5.0,9.0,18.0,481.0,0.716,0.466,1.0810000000000002,1.6880000000000002,7609.392860160001
16916,311,0.466,0.466,0.0,0.622,204.0,0.6000000000000001,0.462,0.264,1.0,1.0,0.0,1.0,12.0,12.0,14.0,4.0,515.0,1.066,0.466,0.935,1.3860000000000001,7609.308844726199
17167,311,0.466,0.466,0.0,0.622,238.0,0.35000000000000003,0.396,0.5940000000000001,1.0,1.0,0.0,1.0,14.0,7.0,12.0,9.0,549.0,0.8160000000000001,0.466,0.869,1.7160000000000002,7609.2339429452795
17155,311,0.466,0.466,0.0,0.622,238.0,0.30000000000000004,0.462,0.528,1.0,1.0,0.0,1.0,14.0,6.0,14.0,8.0,549.0,0.766,0.466,0.935,1.65,7609.184002804999
8803,311,0.932,0.466,0.0,0.0,68.0,0.8,0.495,0.462,2.0,1.0,0.0,0.0,4.0,16.0,15.0,7.0,379.0,1.7320000000000002,0.466,0.968,0.962,7608.862884506239
9604,311,0.932,0.466,0.0,0.0,119.0,0.8500000000000001,0.165,0.8580000000000001,2.0,1.0,0.0,0.0,7.0,17.0,5.0,13.0,430.0,1.782,0.466,0.638,1.358,7608.653731048561
8790,311,0.932,0.466,0.0,0.0,68.0,0.75,0.528,0.462,2.0,1.0,0.0,0.0,4.0,15.0,16.0,7.0,379.0,1.682,0.466,1.0010000000000001,0.962,7608.62646468
12360,311,0.466,0.466,0.311,0.0,102.0,0.65,0.33,0.8580000000000001,1.0,1.0,1.0,0.0,6.0,13.0,10.0,13.0,413.0,1.116,0.466,1.114,1.358,7608.54756456
10324,311,0.932,0.466,0.0,0.0,187.0,0.30000000000000004,0.198,1.254,2.0,1.0,0.0,0.0,11.0,6.0,6.0,19.0,498.0,1.2320000000000002,0.466,0.671,1.754,7608.39007710576
15507,311,0.466,0.466,0.0,0.622,102.0,0.55,0.66,0.33,1.0,1.0,0.0,1.0,6.0,11.0,20.0,5.0,413.0,1.016,0.466,1.133,1.452,7608.11052064
17064,311,0.466,0.466,0.0,0.622,221.0,0.55,0.29700000000000004,0.5940000000000001,1.0,1.0,0.0,1.0,13.0,11.0,9.0,9.0,532.0,1.016,0.466,0.77,1.7160000000000002,7607.597781862401
11946,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.396,1.1880000000000002,1.0,1.0,1.0,0.0,5.0,7.0,12.0,18.0,396.0,0.8160000000000001,0.466,1.1800000000000002,1.6880000000000002,7607.422556160001
9566,311,0.932,0.466,0.0,0.0,119.0,0.65,0.42900000000000005,0.5940000000000001,2.0,1.0,0.0,0.0,7.0,13.0,13.0,9.0,430.0,1.582,0.466,0.9020000000000001,1.094,7607.18106274232
10455,311,0.932,0.466,0.0,0.0,204.0,0.15000000000000002,0.231,1.32,2.0,1.0,0.0,0.0,12.0,3.0,7.0,20.0,515.0,1.082,0.466,0.7040000000000001,1.82,7606.0364988992005
10006,311,0.932,0.466,0.0,0.0,153.0,0.6000000000000001,0.165,1.056,2.0,1.0,0.0,0.0,9.0,12.0,5.0,16.0,464.0,1.532,0.466,0.638,1.556,7605.82358573792
10192,311,0.932,0.466,0.0,0.0,170.0,0.5,0.29700000000000004,0.8580000000000001,2.0,1.0,0.0,0.0,10.0,10.0,9.0,13.0,481.0,1.432,0.466,0.77,1.358,7605.425609662399
16161,311,0.466,0.466,0.0,0.622,153.0,0.2,0.198,1.518,1.0,1.0,0.0,1.0,9.0,4.0,6.0,23.0,464.0,0.666,0.466,0.671,2.64,7604.8724327408
17166,311,0.466,0.466,0.0,0.622,238.0,0.35000000000000003,0.363,0.66,1.0,1.0,0.0,1.0,14.0,7.0,11.0,10.0,549.0,0.8160000000000001,0.466,0.8360000000000001,1.782,7604.79889560064
10180,311,0.932,0.466,0.0,0.0,170.0,0.45,0.363,0.792,2.0,1.0,0.0,0.0,10.0,9.0,11.0,12.0,481.0,1.3820000000000001,0.466,0.8360000000000001,1.292,7604.67343156768
16775,311,0.466,0.466,0.0,0.622,187.0,0.8500000000000001,0.33,0.264,1.0,1.0,0.0,1.0,11.0,17.0,10.0,4.0,498.0,1.316,0.466,0.803,1.3860000000000001,7604.6611826685585
12455,311,0.466,0.466,0.311,0.0,102.0,1.1,0.198,0.528,1.0,1.0,1.0,0.0,6.0,22.0,6.0,8.0,413.0,1.566,0.466,0.982,1.028,7604.217850722719
13387,311,0.466,0.466,0.311,0.0,170.0,0.75,0.198,0.726,1.0,1.0,1.0,0.0,10.0,15.0,6.0,11.0,481.0,1.216,0.466,0.982,1.226,7604.139127578242
16838,311,0.466,0.466,0.0,0.622,204.0,0.30000000000000004,0.561,0.462,1.0,1.0,0.0,1.0,12.0,6.0,17.0,7.0,515.0,0.766,0.466,1.034,1.584,7603.82780688
13878,311,0.466,0.466,0.311,0.0,221.0,0.5,0.132,0.99,1.0,1.0,1.0,0.0,13.0,10.0,4.0,15.0,532.0,0.966,0.466,0.916,1.49,7603.7500308888
13089,311,0.466,0.466,0.311,0.0,153.0,0.45,0.29700000000000004,0.99,1.0,1.0,1.0,0.0,9.0,9.0,9.0,15.0,464.0,0.916,0.466,1.0810000000000002,1.49,7603.7312268000005
16593,311,0.466,0.466,0.0,0.622,170.0,1.0,0.231,0.33,1.0,1.0,0.0,1.0,10.0,20.0,7.0,5.0,481.0,1.466,0.466,0.7040000000000001,1.452,7603.40667222656
9999,311,0.932,0.466,0.0,0.0,153.0,0.55,0.363,0.726,2.0,1.0,0.0,0.0,9.0,11.0,11.0,11.0,464.0,1.4820000000000002,0.466,0.8360000000000001,1.226,7603.333248027041
13567,311,0.466,0.466,0.311,0.0,187.0,0.65,0.198,0.792,1.0,1.0,1.0,0.0,11.0,13.0,6.0,12.0,498.0,1.116,0.466,0.982,1.292,7603.253836918079
17027,311,0.466,0.466,0.0,0.622,221.0,0.4,0.264,0.8580000000000001,1.0,1.0,0.0,1.0,13.0,8.0,8.0,13.0,532.0,0.8660000000000001,0.466,0.7370000000000001,1.98,7602.696099153201
9105,311,0.932,0.466,0.0,0.0,85.0,0.9,0.363,0.528,2.0,1.0,0.0,0.0,5.0,18.0,11.0,8.0,396.0,1.832,0.466,0.8360000000000001,1.028,7602.62218067712
9820,311,0.932,0.466,0.0,0.0,136.0,0.75,0.198,0.8580000000000001,2.0,1.0,0.0,0.0,8.0,15.0,6.0,13.0,447.0,1.682,0.466,0.671,1.358,7602.21961546452
15364,311,0.466,0.466,0.0,0.622,102.0,0.2,0.6930000000000001,0.726,1.0,1.0,0.0,1.0,6.0,4.0,21.0,11.0,413.0,0.666,0.466,1.1660000000000001,1.8479999999999999,7602.020639359999
15737,311,0.466,0.466,0.0,0.622,119.0,0.4,0.66,0.462,1.0,1.0,0.0,1.0,7.0,8.0,20.0,7.0,430.0,0.8660000000000001,0.466,1.133,1.584,7601.933734879999
11708,311,0.466,0.466,0.311,0.0,68.0,0.55,0.396,0.99,1.0,1.0,1.0,0.0,4.0,11.0,12.0,15.0,379.0,1.016,0.466,1.1800000000000002,1.49,7601.9060568
17126,311,0.466,0.466,0.0,0.622,238.0,0.2,0.528,0.528,1.0,1.0,0.0,1.0,14.0,4.0,16.0,8.0,549.0,0.666,0.466,1.0010000000000001,1.65,7601.855772999999
8726,311,0.932,0.466,0.0,0.0,68.0,0.55,0.5940000000000001,0.5940000000000001,2.0,1.0,0.0,0.0,4.0,11.0,18.0,9.0,379.0,1.4820000000000002,0.466,1.0670000000000002,1.094,7601.724947160002
17040,311,0.466,0.466,0.0,0.622,221.0,0.45,0.264,0.792,1.0,1.0,0.0,1.0,13.0,9.0,8.0,12.0,532.0,0.916,0.466,0.7370000000000001,1.9140000000000001,7601.631519507761
9490,311,0.932,0.466,0.0,0.0,119.0,0.4,0.561,0.66,2.0,1.0,0.0,0.0,7.0,8.0,17.0,10.0,430.0,1.332,0.466,1.034,1.1600000000000001,7601.4539424
8815,311,0.932,0.466,0.0,0.0,68.0,0.8500000000000001,0.462,0.462,2.0,1.0,0.0,0.0,4.0,17.0,14.0,7.0,379.0,1.782,0.466,0.935,0.962,7601.4360737658
10492,311,0.932,0.466,0.0,0.0,204.0,0.25,0.29700000000000004,1.056,2.0,1.0,0.0,0.0,12.0,5.0,9.0,16.0,515.0,1.182,0.466,0.77,1.556,7601.068494056801
16594,311,0.466,0.466,0.0,0.622,170.0,1.0,0.264,0.264,1.0,1.0,0.0,1.0,10.0,20.0,8.0,4.0,481.0,1.466,0.466,0.7370000000000001,1.3860000000000001,7600.6769464792405
9598,311,0.932,0.466,0.0,0.0,119.0,0.8,0.29700000000000004,0.66,2.0,1.0,0.0,0.0,7.0,16.0,9.0,10.0,430.0,1.7320000000000002,0.466,0.77,1.1600000000000001,7600.629358448001
17067,311,0.466,0.466,0.0,0.622,221.0,0.55,0.396,0.396,1.0,1.0,0.0,1.0,13.0,11.0,12.0,6.0,532.0,1.016,0.466,0.869,1.518,7600.459882749441
17168,311,0.466,0.466,0.0,0.622,238.0,0.35000000000000003,0.42900000000000005,0.528,1.0,1.0,0.0,1.0,14.0,7.0,13.0,8.0,549.0,0.8160000000000001,0.466,0.9020000000000001,1.65,7600.363848256
16215,311,0.466,0.466,0.0,0.622,153.0,0.30000000000000004,0.627,0.528,1.0,1.0,0.0,1.0,9.0,6.0,19.0,8.0,464.0,0.766,0.466,1.1,1.65,7599.913322999999
10189,311,0.932,0.466,0.0,0.0,170.0,0.5,0.198,1.056,2.0,1.0,0.0,0.0,10.0,10.0,6.0,16.0,481.0,1.432,0.466,0.671,1.556,7599.5365595926405
13976,311,0.466,0.466,0.311,0.0,238.0,0.30000000000000004,0.165,1.122,1.0,1.0,1.0,0.0,14.0,6.0,5.0,17.0,549.0,0.766,0.466,0.9490000000000001,1.622,7598.7940364859605
8549,311,0.932,0.466,0.0,0.0,68.0,0.15000000000000002,0.6930000000000001,0.924,2.0,1.0,0.0,0.0,4.0,3.0,21.0,14.0,379.0,1.082,0.466,1.1660000000000001,1.424,7598.5931313599995
13395,311,0.466,0.466,0.311,0.0,170.0,0.8,0.165,0.726,1.0,1.0,1.0,0.0,10.0,16.0,5.0,11.0,481.0,1.266,0.466,0.9490000000000001,1.226,7598.55082990068
10478,311,0.932,0.466,0.0,0.0,204.0,0.2,0.396,0.924,2.0,1.0,0.0,0.0,12.0,4.0,12.0,14.0,515.0,1.1320000000000001,0.466,0.869,1.424,7598.507168403839
13962,311,0.466,0.466,0.311,0.0,238.0,0.25,0.198,1.122,1.0,1.0,1.0,0.0,14.0,5.0,6.0,17.0,549.0,0.716,0.466,0.982,1.622,7598.37629834928
13576,311,0.466,0.466,0.311,0.0,187.0,0.7000000000000001,0.165,0.792,1.0,1.0,1.0,0.0,11.0,14.0,5.0,12.0,498.0,1.1660000000000001,0.466,0.9490000000000001,1.292,7598.249373652561
12460,311,0.466,0.466,0.311,0.0,102.0,1.1500000000000001,0.165,0.528,1.0,1.0,1.0,0.0,6.0,23.0,5.0,8.0,413.0,1.616,0.466,0.9490000000000001,1.028,7598.20858994304
16656,311,0.466,0.466,0.0,0.622,187.0,0.35000000000000003,0.198,1.1880000000000002,1.0,1.0,0.0,1.0,11.0,7.0,6.0,18.0,498.0,0.8160000000000001,0.466,0.671,2.31,7598.1993127432015
15386,311,0.466,0.466,0.0,0.622,102.0,0.25,0.6930000000000001,0.66,1.0,1.0,0.0,1.0,6.0,5.0,21.0,10.0,413.0,0.716,0.466,1.1660000000000001,1.782,7598.16312424
14825,311,0.466,0.466,0.0,0.622,68.0,0.4,0.726,0.528,1.0,1.0,0.0,1.0,4.0,8.0,22.0,8.0,379.0,0.8660000000000001,0.466,1.199,1.65,7597.970873
17013,311,0.466,0.466,0.0,0.622,221.0,0.35000000000000003,0.264,0.924,1.0,1.0,0.0,1.0,13.0,7.0,8.0,14.0,532.0,0.8160000000000001,0.466,0.7370000000000001,2.0460000000000003,7597.735053764642
12475,311,0.466,0.466,0.311,0.0,119.0,0.2,0.363,1.32,1.0,1.0,1.0,0.0,7.0,4.0,11.0,20.0,430.0,0.666,0.466,1.147,1.82,7597.5617124
16925,311,0.466,0.466,0.0,0.622,204.0,0.65,0.42900000000000005,0.264,1.0,1.0,0.0,1.0,12.0,13.0,13.0,4.0,515.0,1.116,0.466,0.9020000000000001,1.3860000000000001,7597.09218109904
16603,311,0.466,0.466,0.0,0.622,187.0,0.2,0.231,1.32,1.0,1.0,0.0,1.0,11.0,4.0,7.0,20.0,498.0,0.666,0.466,0.7040000000000001,2.442,7596.97149986176
8869,311,0.932,0.466,0.0,0.0,85.0,0.2,0.66,0.8580000000000001,2.0,1.0,0.0,0.0,5.0,4.0,20.0,13.0,396.0,1.1320000000000001,0.466,1.133,1.358,7596.51780312
12401,311,0.466,0.466,0.311,0.0,102.0,0.8,0.29700000000000004,0.726,1.0,1.0,1.0,0.0,6.0,16.0,9.0,11.0,413.0,1.266,0.466,1.0810000000000002,1.226,7596.24908532
16385,311,0.466,0.466,0.0,0.622,153.0,1.1,0.165,0.396,1.0,1.0,0.0,1.0,9.0,22.0,5.0,6.0,464.0,1.566,0.466,0.638,1.518,7596.19830114488
16478,311,0.466,0.466,0.0,0.622,170.0,0.4,0.5940000000000001,0.396,1.0,1.0,0.0,1.0,10.0,8.0,18.0,6.0,481.0,0.8660000000000001,0.466,1.0670000000000002,1.518,7596.0274847599985
9821,311,0.932,0.466,0.0,0.0,136.0,0.75,0.231,0.792,2.0,1.0,0.0,0.0,8.0,15.0,7.0,12.0,447.0,1.682,0.466,0.7040000000000001,1.292,7595.6564382835195
10493,311,0.932,0.466,0.0,0.0,204.0,0.25,0.33,0.99,2.0,1.0,0.0,0.0,12.0,5.0,10.0,15.0,515.0,1.182,0.466,0.803,1.49,7595.362816925801
9606,311,0.932,0.466,0.0,0.0,119.0,0.8500000000000001,0.231,0.726,2.0,1.0,0.0,0.0,7.0,17.0,7.0,11.0,430.0,1.782,0.466,0.7040000000000001,1.226,7595.20082518656
10345,311,0.932,0.466,0.0,0.0,187.0,0.35000000000000003,0.363,0.8580000000000001,2.0,1.0,0.0,0.0,11.0,7.0,11.0,13.0,498.0,1.282,0.466,0.8360000000000001,1.358,7595.09373294832
16412,311,0.466,0.466,0.0,0.622,170.0,0.25,0.198,1.3860000000000001,1.0,1.0,0.0,1.0,10.0,5.0,6.0,21.0,481.0,0.716,0.466,0.671,2.508,7594.86480801776
12655,311,0.466,0.466,0.311,0.0,119.0,0.7000000000000001,0.29700000000000004,0.792,1.0,1.0,1.0,0.0,7.0,14.0,9.0,12.0,430.0,1.1660000000000001,0.466,1.0810000000000002,1.292,7594.66993944
17052,311,0.466,0.466,0.0,0.622,221.0,0.5,0.264,0.726,1.0,1.0,0.0,1.0,13.0,10.0,8.0,11.0,532.0,0.966,0.466,0.7370000000000001,1.8479999999999999,7594.5413148283205
15187,311,0.466,0.466,0.0,0.622,85.0,0.5,0.6930000000000001,0.396,1.0,1.0,0.0,1.0,5.0,10.0,21.0,6.0,396.0,0.966,0.466,1.1660000000000001,1.518,7594.18179076
10174,311,0.932,0.466,0.0,0.0,170.0,0.45,0.165,1.1880000000000002,2.0,1.0,0.0,0.0,10.0,9.0,5.0,18.0,481.0,1.3820000000000001,0.466,0.638,1.6880000000000002,7593.09155259616
10357,311,0.932,0.466,0.0,0.0,187.0,0.4,0.264,0.99,2.0,1.0,0.0,0.0,11.0,8.0,8.0,15.0,498.0,1.332,0.466,0.7370000000000001,1.49,7592.8799390732
13989,311,0.466,0.466,0.311,0.0,238.0,0.35000000000000003,0.132,1.122,1.0,1.0,1.0,0.0,14.0,7.0,4.0,17.0,549.0,0.8160000000000001,0.466,0.916,1.622,7592.58113432064
13186,311,0.466,0.466,0.311,0.0,153.0,0.8500000000000001,0.198,0.66,1.0,1.0,1.0,0.0,9.0,17.0,6.0,10.0,464.0,1.316,0.466,0.982,1.1600000000000001,7592.1974753183995
17151,311,0.466,0.466,0.0,0.622,238.0,0.30000000000000004,0.33,0.792,1.0,1.0,0.0,1.0,14.0,6.0,10.0,12.0,549.0,0.766,0.466,0.803,1.9140000000000001,7591.803552234441
10491,311,0.932,0.466,0.0,0.0,204.0,0.25,0.264,1.122,2.0,1.0,0.0,0.0,12.0,5.0,8.0,17.0,515.0,1.182,0.466,0.7370000000000001,1.622,7591.711183561962
16928,311,0.466,0.466,0.0,0.622,204.0,0.7000000000000001,0.231,0.5940000000000001,1.0,1.0,0.0,1.0,12.0,14.0,7.0,9.0,515.0,1.1660000000000001,0.466,0.7040000000000001,1.7160000000000002,7591.690173172482
9819,311,0.932,0.466,0.0,0.0,136.0,0.75,0.165,0.924,2.0,1.0,0.0,0.0,8.0,15.0,5.0,14.0,447.0,1.682,0.466,0.638,1.424,7591.456004887679
16828,311,0.466,0.466,0.0,0.622,204.0,0.30000000000000004,0.231,1.122,1.0,1.0,0.0,1.0,12.0,6.0,7.0,17.0,515.0,0.766,0.466,0.7040000000000001,2.244,7591.398020248321
16938,311,0.466,0.466,0.0,0.622,204.0,0.75,0.29700000000000004,0.396,1.0,1.0,0.0,1.0,12.0,15.0,9.0,6.0,515.0,1.216,0.466,0.77,1.518,7591.236255475201
9802,311,0.932,0.466,0.0,0.0,136.0,0.65,0.363,0.66,2.0,1.0,0.0,0.0,8.0,13.0,11.0,10.0,447.0,1.582,0.466,0.8360000000000001,1.1600000000000001,7591.0731823264005
16586,311,0.466,0.466,0.0,0.622,170.0,0.9500000000000001,0.165,0.528,1.0,1.0,0.0,1.0,10.0,19.0,5.0,8.0,481.0,1.4160000000000001,0.466,0.638,1.65,7590.913994664001
12496,311,0.466,0.466,0.311,0.0,119.0,0.25,0.363,1.254,1.0,1.0,1.0,0.0,7.0,5.0,11.0,19.0,430.0,0.716,0.466,1.147,1.754,7590.32506728
8826,311,0.932,0.466,0.0,0.0,68.0,0.9,0.42900000000000005,0.462,2.0,1.0,0.0,0.0,4.0,18.0,13.0,7.0,379.0,1.832,0.466,0.9020000000000001,0.962,7590.076663783359
17136,311,0.466,0.466,0.0,0.622,238.0,0.25,0.33,0.8580000000000001,1.0,1.0,0.0,1.0,14.0,5.0,10.0,13.0,549.0,0.716,0.466,0.803,1.98,7589.9831650008
9578,311,0.932,0.466,0.0,0.0,119.0,0.7000000000000001,0.396,0.5940000000000001,2.0,1.0,0.0,0.0,7.0,14.0,12.0,9.0,430.0,1.6320000000000001,0.466,0.869,1.094,7589.773252331041
16592,311,0.466,0.466,0.0,0.622,170.0,1.0,0.198,0.396,1.0,1.0,0.0,1.0,10.0,20.0,6.0,6.0,481.0,1.466,0.466,0.671,1.518,7589.758043489959
16465,311,0.466,0.466,0.0,0.622,170.0,0.4,0.165,1.254,1.0,1.0,0.0,1.0,10.0,8.0,5.0,19.0,481.0,0.8660000000000001,0.466,0.638,2.376,7589.656233748159
13727,311,0.466,0.466,0.311,0.0,204.0,0.55,0.198,0.8580000000000001,1.0,1.0,1.0,0.0,12.0,11.0,6.0,13.0,515.0,1.016,0.466,0.982,1.358,7589.541603337919
10473,311,0.932,0.466,0.0,0.0,204.0,0.2,0.231,1.254,2.0,1.0,0.0,0.0,12.0,4.0,7.0,19.0,515.0,1.1320000000000001,0.466,0.7040000000000001,1.754,7589.541602634241
9314,311,0.932,0.466,0.0,0.0,102.0,0.65,0.495,0.528,2.0,1.0,0.0,0.0,6.0,13.0,15.0,8.0,413.0,1.582,0.466,0.968,1.028,7589.30008136256
9300,311,0.932,0.466,0.0,0.0,102.0,0.6000000000000001,0.528,0.528,2.0,1.0,0.0,0.0,6.0,12.0,16.0,8.0,413.0,1.532,0.466,1.0010000000000001,1.028,7588.82394192
10136,311,0.932,0.466,0.0,0.0,170.0,0.30000000000000004,0.495,0.726,2.0,1.0,0.0,0.0,10.0,6.0,15.0,11.0,481.0,1.2320000000000002,0.466,0.968,1.226,7588.261300971519
16614,311,0.466,0.466,0.0,0.622,187.0,0.2,0.5940000000000001,0.5940000000000001,1.0,1.0,0.0,1.0,11.0,4.0,18.0,9.0,498.0,0.666,0.466,1.0670000000000002,1.7160000000000002,7588.12055512
12464,311,0.466,0.466,0.311,0.0,102.0,1.2000000000000002,0.132,0.528,1.0,1.0,1.0,0.0,6.0,24.0,4.0,8.0,413.0,1.6660000000000001,0.466,0.916,1.028,7587.9969258153615
